playerID,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity
darneja01,NA,NA,NA,NA,NA,NA
darnelo01,NA,NA,NA,NA,NA,NA
darraja01,1939,8,12,USA,PA,Rochester
darrmi01,NA,NA,NA,NA,NA,NA
darrmi02,2002,2,15,USA,AZ,Phoenix
darroge01,1983,3,24,USA,AZ,Sun City
darviyu01,NA,NA,NA,NA,NA,NA
darwibo01,NA,NA,NA,NA,NA,NA
darwida01,NA,NA,NA,NA,NA,NA
darwije01,NA,NA,NA,NA,NA,NA
dascedo01,NA,NA,NA,NA,NA,NA
dashiwa01,1972,5,20,USA,FL,Pensacola
dashnle01,1959,12,16,USA,KS,El Dorado
dassofr01,2009,6,8,USA,WA,Seattle
datzje01,NA,NA,NA,NA,NA,NA
daubabr01,NA,NA,NA,NA,NA,NA
daubda01,1951,3,25,USA,FL,Bradenton
daubeha01,1944,1,8,USA,MI,Detroit
daubeja01,1924,10,9,USA,OH,Cincinnati
dauerri01,NA,NA,NA,NA,NA,NA
daughbo01,1988,8,22,USA,CT,Southbury
daughdo01,2015,8,15,USA,PA,Downingtown
daughja01,NA,NA,NA,NA,NA,NA
daultda01,2017,8,6,USA,FL,Clearwater
daussho01,1963,7,27,USA,MO,St. Louis
davalvi01,NA,NA,NA,NA,NA,NA
davalyo01,2013,2,28,Venezuela,Miranda,Ocumare del Tuy
davanje01,NA,NA,NA,NA,NA,NA
davanje02,NA,NA,NA,NA,NA,NA
davencl01,1976,6,13,USA,TX,Corpus Christi
davenda01,1954,10,16,USA,AR,El Dorado
davenji01,2016,2,18,USA,CA,Redwood City
davenjo01,NA,NA,NA,NA,NA,NA
davenlu01,1961,4,21,USA,TX,University Park
daveymi01,NA,NA,NA,NA,NA,NA
daveyto01,NA,NA,NA,NA,NA,NA
daviara01,2020,11,6,CAN,QC,Notre-Dame-de-la-Merci
davidan01,NA,NA,NA,NA,NA,NA
davidbi01,1954,5,23,USA,NE,Lincoln
davidbo01,NA,NA,NA,NA,NA,NA
davidcl01,1956,4,18,USA,MA,Weymouth
davidcl02,NA,NA,NA,NA,NA,NA
davidda01,NA,NA,NA,NA,NA,NA
davidda02,NA,NA,NA,NA,NA,NA
davidho01,1948,7,26,USA,MI,Detroit
davidma01,NA,NA,NA,NA,NA,NA
davidma02,NA,NA,NA,NA,NA,NA
davidmo99,1940,9,6,USA,KY,Louisville
davidte01,2006,9,1,USA,AZ,Bullhead City
davidtu01,NA,NA,NA,NA,NA,NA
daviech01,1973,9,5,USA,CT,Middletown
daviege01,1906,9,22,USA,WI,Waterloo
davieje01,2021,4,7,USA,FL,Haines City
davieky01,NA,NA,NA,NA,NA,NA
davieza01,NA,NA,NA,NA,NA,NA
davisal01,NA,NA,NA,NA,NA,NA
davisau01,NA,NA,NA,NA,NA,NA
davisbe01,NA,NA,NA,NA,NA,NA
davisbi01,NA,NA,NA,NA,NA,NA
davisbl01,NA,NA,NA,NA,NA,NA
davisbo01,2001,12,22,USA,NY,New York
davisbo02,NA,NA,NA,NA,NA,NA
davisbr01,2005,6,12,USA,DE,Newark
davisbr02,NA,NA,NA,NA,NA,NA
davisbr03,NA,NA,NA,NA,NA,NA
davisbr04,NA,NA,NA,NA,NA,NA
davisbu01,1967,5,26,USA,VA,Williamsburg
davisbu02,NA,NA,NA,NA,NA,NA
davisch01,NA,NA,NA,NA,NA,NA
davisch02,NA,NA,NA,NA,NA,NA
daviscr01,2001,8,31,USA,NC,Greensboro
daviscu01,1965,10,12,USA,CA,Covina
davisda01,1902,11,5,USA,MA,Lynn
davisdi01,1944,2,4,USA,NC,Raleigh
davisdi02,NA,NA,NA,NA,NA,NA
davisdo01,NA,NA,NA,NA,NA,NA
davisdo02,NA,NA,NA,NA,NA,NA
daviser01,NA,NA,NA,NA,NA,NA
daviser02,NA,NA,NA,NA,NA,NA
davisge01,1940,10,17,USA,PA,Philadelphia
davisge02,1961,6,4,USA,NY,Buffalo
davisge03,NA,NA,NA,NA,NA,NA
davisgl01,NA,NA,NA,NA,NA,NA
davisha01,1947,8,11,USA,PA,Philadelphia
davisha02,1997,3,3,USA,LA,Shreveport
davisik01,1984,4,2,USA,AZ,Tucson
davisik02,NA,NA,NA,NA,NA,NA
davisir01,1942,12,21,USA,NY,Brooklyn
davisja01,2021,5,30,USA,TX,Tyler
davisja02,NA,NA,NA,NA,NA,NA
davisja03,NA,NA,NA,NA,NA,NA
davisjd01,NA,NA,NA,NA,NA,NA
davisji01,1995,11,30,USA,CA,San Mateo
davisjj01,NA,NA,NA,NA,NA,NA
davisjo01,2002,4,26,USA,MS,Laurel
davisjo02,NA,NA,NA,NA,NA,NA
davisjo03,NA,NA,NA,NA,NA,NA
davisjo04,NA,NA,NA,NA,NA,NA
davisjo05,NA,NA,NA,NA,NA,NA
davisjo06,NA,NA,NA,NA,NA,NA
davisju01,1921,2,14,USA,MO,St. Louis
daviska01,NA,NA,NA,NA,NA,NA
daviskh01,NA,NA,NA,NA,NA,NA
daviski01,1983,3,4,USA,CT,Bridgeport
davisla01,NA,NA,NA,NA,NA,NA
davisle01,1919,2,7,USA,NY,Collins
davisma01,NA,NA,NA,NA,NA,NA
davisma02,NA,NA,NA,NA,NA,NA
davismi01,2013,5,11,USA,MN,Glencoe
davismi02,NA,NA,NA,NA,NA,NA
davisno01,NA,NA,NA,NA,NA,NA
davisod01,NA,NA,NA,NA,NA,NA
davisot01,2007,7,23,USA,FL,Clearwater
davispe01,1995,4,28,USA,OK,Duncan
davisra01,NA,NA,NA,NA,NA,NA
davisro01,1992,9,5,USA,TX,Houston
davisro02,NA,NA,NA,NA,NA,NA
davisro03,NA,NA,NA,NA,NA,NA
davisru01,NA,NA,NA,NA,NA,NA
davissc01,NA,NA,NA,NA,NA,NA
davissp01,1984,8,14,USA,AL,Birmingham
davisst01,NA,NA,NA,NA,NA,NA
davisst02,NA,NA,NA,NA,NA,NA
davisst03,2021,9,28,NA,NA,NA
davista01,NA,NA,NA,NA,NA,NA
davisti01,NA,NA,NA,NA,NA,NA
davisto01,1978,12,31,USA,CA,West Covina
davisto02,2022,4,3,USA,AZ,Phoenix
davisto03,NA,NA,NA,NA,NA,NA
davistr01,NA,NA,NA,NA,NA,NA
daviswa01,NA,NA,NA,NA,NA,NA
daviswi01,1942,9,22,USA,MI,Detroit
daviswi02,2010,3,9,USA,CA,Burbank
daviswo01,1999,7,18,USA,GA,Jesup
dawkitr01,NA,NA,NA,NA,NA,NA
dawlebi01,NA,NA,NA,NA,NA,NA
dawlejo01,NA,NA,NA,NA,NA,NA
dawsoan01,NA,NA,NA,NA,NA,NA
dawsojo01,1978,1,4,USA,TX,Longview
dawsore01,1958,10,20,USA,IN,Indianapolis
dawsoro01,NA,NA,NA,NA,NA,NA
daybi01,1923,8,16,USA,DE,Wilmington
daybo01,NA,NA,NA,NA,NA,NA
dayde01,NA,NA,NA,NA,NA,NA
dayetbr01,NA,NA,NA,NA,NA,NA
dayjo99,1925,1,25,USA,NJ,Cliffside
dayle99,1995,3,13,USA,MD,Baltimore
dayleke01,NA,NA,NA,NA,NA,NA
daype01,1934,3,21,USA,MO,Kansas City
daytogr01,NA,NA,NA,NA,NA,NA
dayza01,NA,NA,NA,NA,NA,NA
dazayo01,NA,NA,NA,NA,NA,NA
deaglre01,1936,12,24,USA,MO,Kansas City
deagoro01,NA,NA,NA,NA,NA,NA
dealch01,1979,9,16,USA,CA,Covina
dealco01,2013,5,21,USA,OK,Oklahoma City
dealli01,1979,4,18,USA,AR,Little Rock
dealsn01,1944,5,9,USA,PA,Harrisburg
dealypa01,1924,12,17,USA,NY,Buffalo
deanau01,NA,NA,NA,NA,NA,NA
deanch01,1970,12,21,USA,NJ,Riverside
deandi01,1974,7,17,USA,NV,Reno
deando01,1935,5,4,USA,TN,Nashville
deaneha01,1925,5,31,USA,IN,Indianapolis
deanha01,1960,6,1,USA,GA,Rockmart
deanpa01,1981,3,17,USA,AR,Springdale
deanpa02,NA,NA,NA,NA,NA,NA
deanto01,NA,NA,NA,NA,NA,NA
deanwa01,1930,4,11,USA,WV,Huntington
dearbu01,1989,8,29,USA,VA,Radford
dearmch01,1933,12,17,USA,OH,Morning Sun
deasljo01,1910,12,25,USA,PA,Philadelphia
deaslpa01,1943,4,1,USA,PA,Philadelphia
deazaal01,NA,NA,NA,NA,NA,NA
debarde01,NA,NA,NA,NA,NA,NA
deberha01,1951,9,10,USA,TN,Savannah
deberjo01,1944,10,9,USA,NC,Southern Pines
debusad01,1977,5,13,USA,IL,Chicago
debusda01,2003,5,14,USA,NY,New York
decasyu01,NA,NA,NA,NA,NA,NA
decatar01,1966,4,25,USA,AL,Talladega
decindo01,NA,NA,NA,NA,NA,NA
deckeco01,NA,NA,NA,NA,NA,NA
deckefr01,1940,2,5,USA,MO,St. Louis
deckege01,1909,6,7,USA,CA,Patton
deckeha01,NA,NA,NA,NA,NA,NA
deckeja01,NA,NA,NA,NA,NA,NA
deckejo01,2003,3,2,USA,MI,Fraser
deckema01,NA,NA,NA,NA,NA,NA
deckest01,NA,NA,NA,NA,NA,NA
dedear01,1971,9,6,USA,NH,Keene
dedearo01,2006,1,5,USA,CA,Glendale
dedmoje01,NA,NA,NA,NA,NA,NA
dedriji01,NA,NA,NA,NA,NA,NA
dedunsa01,NA,NA,NA,NA,NA,NA
deegadu01,1957,5,17,USA,NY,Bronx
deeji01,1897,8,28,USA,MI,Lake Michigan
deerijo01,1943,2,15,USA,MA,Beverly
deerro01,NA,NA,NA,NA,NA,NA
deesch01,NA,NA,NA,NA,NA,NA
deesh01,1971,8,12,USA,MA,Jamaica Plain
deetzde01,NA,NA,NA,NA,NA,NA
defatto01,1963,9,3,USA,LA,New Orleans
defraju01,NA,NA,NA,NA,NA,NA
defrato99,NA,NA,NA,NA,NA,NA
defrear01,NA,NA,NA,NA,NA,NA
degermi01,NA,NA,NA,NA,NA,NA
degeubr01,NA,NA,NA,NA,NA,NA
degotal01,NA,NA,NA,NA,NA,NA
degroja01,NA,NA,NA,NA,NA,NA
degroru01,1955,12,17,USA,NY,Poughkeepsie
dehaako01,NA,NA,NA,NA,NA,NA
deharri01,NA,NA,NA,NA,NA,NA
dehlmhe01,1885,3,13,USA,PA,Wilkes-Barre
deichgr01,NA,NA,NA,NA,NA,NA
deideji01,NA,NA,NA,NA,NA,NA
deinipe01,1950,9,25,USA,MA,Boston
deisepa01,1948,4,17,USA,OH,Cincinnati
deitrbi01,1946,5,6,USA,MD,Bethesda
dejanmi01,1953,2,2,USA,CA,West Los Angeles
dejeami01,NA,NA,NA,NA,NA,NA
dejesan01,NA,NA,NA,NA,NA,NA
dejesda01,NA,NA,NA,NA,NA,NA
dejesiv01,NA,NA,NA,NA,NA,NA
dejesiv02,NA,NA,NA,NA,NA,NA
dejesjo01,NA,NA,NA,NA,NA,NA
dejohma01,NA,NA,NA,NA,NA,NA
dejonch01,NA,NA,NA,NA,NA,NA
dejonjo01,NA,NA,NA,NA,NA,NA
dejonpa01,NA,NA,NA,NA,NA,NA
dekonbi01,1979,7,26,USA,FL,Palm Harbor
delabst01,NA,NA,NA,NA,NA,NA
delacbr01,NA,NA,NA,NA,NA,NA
delaceu01,2021,3,14,D.R.,Distrito Nacional,Santo Domingo
delacjo01,NA,NA,NA,NA,NA,NA
delacto01,1958,9,6,Cuba,La Habana,La Habana
delahed01,1903,7,2,CAN,ON,Niagara Falls
delahfr01,1966,7,22,USA,OH,Cleveland
delahji01,1953,10,17,USA,OH,Cleveland
delahjo01,1936,1,29,USA,OH,Cleveland
delahmi01,NA,NA,NA,NA,NA,NA
delahto01,1951,1,10,USA,FL,Sanford
delamro01,NA,NA,NA,NA,NA,NA
delanar01,1970,5,2,USA,CA,Hayward
delanbi01,1942,3,1,USA,OH,Canton
delanbi02,1946,11,28,USA,AZ,Phoenix
delanro01,NA,NA,NA,NA,NA,NA
delarda01,NA,NA,NA,NA,NA,NA
delareu01,NA,NA,NA,NA,NA,NA
delarfr01,2011,1,6,USA,MD,Baltimore
delarje01,NA,NA,NA,NA,NA,NA
delarjo01,NA,NA,NA,NA,NA,NA
delarru01,NA,NA,NA,NA,NA,NA
delarto01,NA,NA,NA,NA,NA,NA
delatjo01,NA,NA,NA,NA,NA,NA
delayja01,NA,NA,NA,NA,NA,NA
delcama01,NA,NA,NA,NA,NA,NA
deleojo01,NA,NA,NA,NA,NA,NA
deleojo02,NA,NA,NA,NA,NA,NA
deleojo03,NA,NA,NA,NA,NA,NA
deleolu01,NA,NA,NA,NA,NA,NA
delgaal01,NA,NA,NA,NA,NA,NA
delgaca01,NA,NA,NA,NA,NA,NA
delgaje01,NA,NA,NA,NA,NA,NA
delgapu01,NA,NA,NA,NA,NA,NA
delgara01,NA,NA,NA,NA,NA,NA
delgawi01,NA,NA,NA,NA,NA,NA
delgrbo01,2019,10,13,USA,PA,Pittsburgh
delhifl01,1966,5,9,USA,CA,Greenbrae
delisju01,2003,7,23,Cuba,La Habana,La Habana
delkeed01,1997,5,14,USA,PA,Pottsville
dellaja01,NA,NA,NA,NA,NA,NA
delluda01,NA,NA,NA,NA,NA,NA
dellwh01,1966,8,24,USA,CA,Lone Pine
delmabe01,1979,12,4,USA,CA,Huntington Beach
delmoni01,NA,NA,NA,NA,NA,NA
delocik01,2022,2,28,USA,NC,Raleigh
delosab01,NA,NA,NA,NA,NA,NA
delosen01,NA,NA,NA,NA,NA,NA
delosfa01,NA,NA,NA,NA,NA,NA
deloslu01,NA,NA,NA,NA,NA,NA
deloslu02,NA,NA,NA,NA,NA,NA
delosra01,2015,11,29,D.R.,Distrito Nacional,Santo Domingo
delosva01,NA,NA,NA,NA,NA,NA
delosye01,NA,NA,NA,NA,NA,NA
delpomi01,NA,NA,NA,NA,NA,NA
delroen01,NA,NA,NA,NA,NA,NA
delsaga01,2006,11,9,USA,NY,Blauvelt
delsiji01,2006,5,4,USA,MO,Chesterfield
deltomi01,2001,10,6,Mexico,Sonora,Ciudad Obregon
delucri01,NA,NA,NA,NA,NA,NA
deluzbe01,NA,NA,NA,NA,NA,NA
demaejo01,2016,8,26,USA,CA,San Rafael
demaral01,1962,4,30,USA,CA,Los Angeles
demarbi01,2020,12,10,USA,FL,Clearwater
demarch01,NA,NA,NA,NA,NA,NA
demarfr01,1919,3,6,USA,CT,Stamford
demarfr02,1958,8,30,USA,CA,Los Angeles
demelsa01,NA,NA,NA,NA,NA,NA
demerjo01,NA,NA,NA,NA,NA,NA
demerla01,NA,NA,NA,NA,NA,NA
demertr01,NA,NA,NA,NA,NA,NA
demetdo01,2021,11,29,USA,OK,Oklahoma City
demetst01,2013,2,3,USA,OH,Parma
demilha01,1928,10,19,USA,CA,Santa Ana
demmira01,1956,2,19,USA,IL,Glen Ellyn
demoldo01,NA,NA,NA,NA,NA,NA
demonge01,1935,2,18,USA,TN,Memphis
demonle01,1962,3,22,USA,NY,Pelham Manor
demotbe01,1963,7,5,USA,NJ,Somerville
dempsco01,2006,8,5,USA,CA,Redwood City
dempsma01,NA,NA,NA,NA,NA,NA
dempsri01,NA,NA,NA,NA,NA,NA
dempsry01,NA,NA,NA,NA,NA,NA
dendema01,NA,NA,NA,NA,NA,NA
denehbi01,NA,NA,NA,NA,NA,NA
denketr01,NA,NA,NA,NA,NA,NA
denmabr01,NA,NA,NA,NA,NA,NA
denneky01,NA,NA,NA,NA,NA,NA
denneto01,1977,8,8,USA,PA,Philadelphia
dennido01,2007,3,22,USA,KS,Fort Scott
denniot01,1992,5,25,USA,IL,Chicago
denniry01,NA,NA,NA,NA,NA,NA
dennyje01,1927,8,16,USA,TX,Houston
dennyjo01,NA,NA,NA,NA,NA,NA
denorch01,NA,NA,NA,NA,NA,NA
densodr01,2014,2,13,USA,OH,Cincinnati
dentbu01,NA,NA,NA,NA,NA,NA
dented01,1974,11,25,USA,AL,Birmingham
dentesa01,2002,4,21,USA,NJ,Montclair
denzero01,1949,9,18,USA,MN,Le Sueur
depanmi01,1915,7,7,USA,CA,San Francisco
depasjo01,NA,NA,NA,NA,NA,NA
depaujo01,NA,NA,NA,NA,NA,NA
depaujo02,NA,NA,NA,NA,NA,NA
depauju01,NA,NA,NA,NA,NA,NA
depause01,NA,NA,NA,NA,NA,NA
dephito01,1994,5,5,USA,NY,Port Jefferson
derbyge01,1925,7,4,USA,PA,Philadelphia
derbyge02,1917,9,13,USA,CT,Waterbury
dermoma01,NA,NA,NA,NA,NA,NA
dernibo01,NA,NA,NA,NA,NA,NA
derosma01,NA,NA,NA,NA,NA,NA
derricl01,1974,7,15,USA,GA,Clayton
derriji01,2020,3,12,USA,CA,Pomona
derrimi01,2009,1,14,USA,SC,Lexington
derripa01,1987,11,17,USA,FL,Sarasota
derryru01,2004,10,26,USA,MO,Kansas City
desajo01,1986,12,20,P.R.,NA,San Juan
desalma01,NA,NA,NA,NA,NA,NA
desauge01,1994,11,5,USA,MI,Flint
descada01,NA,NA,NA,NA,NA,NA
desclan01,NA,NA,NA,NA,NA,NA
deshaji01,NA,NA,NA,NA,NA,NA
deshide01,NA,NA,NA,NA,NA,NA
deshide02,NA,NA,NA,NA,NA,NA
deshoji01,1993,10,16,USA,PA,Lower Paxton Township
desiljo01,NA,NA,NA,NA,NA,NA
desjash01,1956,3,7,USA,CA,Monrovia
desmoia01,NA,NA,NA,NA,NA,NA
despaod01,NA,NA,NA,NA,NA,NA
dessaru01,1952,5,6,USA,PA,York
desseel01,NA,NA,NA,NA,NA,NA
destror01,NA,NA,NA,NA,NA,NA
dethebo01,NA,NA,NA,NA,NA,NA
detmere01,NA,NA,NA,NA,NA,NA
detorge01,1991,2,7,USA,NY,Utica
dettmjo01,NA,NA,NA,NA,NA,NA
dettoto01,NA,NA,NA,NA,NA,NA
detwedu01,2013,3,13,USA,MD,Easton
detwiro01,NA,NA,NA,NA,NA,NA
deutsme01,2001,11,18,USA,TX,Austin
devarce01,NA,NA,NA,NA,NA,NA
devench01,2003,8,13,USA,ME,Scarborough
devench02,NA,NA,NA,NA,NA,NA
deverjo01,NA,NA,NA,NA,NA,NA
devermi01,NA,NA,NA,NA,NA,NA
deverra01,NA,NA,NA,NA,NA,NA
devinad01,2020,6,27,USA,GA,Dacula
devinha01,1933,1,4,USA,MA,Westwood
devinji01,1914,5,30,USA,NJ,Nutley
devinjo01,NA,NA,NA,NA,NA,NA
devinmi01,1937,10,1,USA,NY,Albany
devivbe01,1994,7,5,USA,CA,Oakland
devliar01,1948,9,18,USA,NJ,Jersey City
devliji01,1883,10,10,USA,PA,Philadelphia
devliji02,1900,12,18,USA,NY,Lansingburgh
devliji03,2004,1,15,USA,PA,Danville
devogre01,1935,11,9,USA,MI,Alma
devoral01,1966,8,29,USA,MI,Grand Rapids
devordo01,NA,NA,NA,NA,NA,NA
devorjo01,1954,10,6,USA,OH,Chillicothe
devoywa01,1953,12,17,USA,MO,St. Louis
devrico01,NA,NA,NA,NA,NA,NA
dewalch01,1904,8,22,USA,OH,Cleveland
deweyma01,NA,NA,NA,NA,NA,NA
dewilje01,NA,NA,NA,NA,NA,NA
dewitbl01,NA,NA,NA,NA,NA,NA
dewitma01,NA,NA,NA,NA,NA,NA
dextech01,1934,6,9,USA,IA,Cedar Rapids
diamosc01,NA,NA,NA,NA,NA,NA
diamoth01,NA,NA,NA,NA,NA,NA
diazal01,NA,NA,NA,NA,NA,NA
diazal02,NA,NA,NA,NA,NA,NA
diazal03,NA,NA,NA,NA,NA,NA
diazar01,NA,NA,NA,NA,NA,NA
diazbo01,1990,11,23,Venezuela,Distrito Federal,Caracas
diazca01,2015,9,28,USA,HI,Kaneohe
diazca02,NA,NA,NA,NA,NA,NA
diazda01,NA,NA,NA,NA,NA,NA
diazed01,NA,NA,NA,NA,NA,NA
diazed02,NA,NA,NA,NA,NA,NA
diazed03,NA,NA,NA,NA,NA,NA
diazed04,NA,NA,NA,NA,NA,NA
diazei01,NA,NA,NA,NA,NA,NA
diazel01,NA,NA,NA,NA,NA,NA
diazfe01,NA,NA,NA,NA,NA,NA
diazis01,NA,NA,NA,NA,NA,NA
diazja01,NA,NA,NA,NA,NA,NA
diazjh01,NA,NA,NA,NA,NA,NA
diazjo01,NA,NA,NA,NA,NA,NA
diazjo02,NA,NA,NA,NA,NA,NA
diazjo03,NA,NA,NA,NA,NA,NA
diazju01,NA,NA,NA,NA,NA,NA
diazju02,NA,NA,NA,NA,NA,NA
diazju03,NA,NA,NA,NA,NA,NA
diazle01,NA,NA,NA,NA,NA,NA
diazma01,NA,NA,NA,NA,NA,NA
diazma02,NA,NA,NA,NA,NA,NA
diazmi01,NA,NA,NA,NA,NA,NA
diazmi02,NA,NA,NA,NA,NA,NA
diazro01,NA,NA,NA,NA,NA,NA
diazvi01,NA,NA,NA,NA,NA,NA
diazya01,NA,NA,NA,NA,NA,NA
diazya02,NA,NA,NA,NA,NA,NA
diazye01,NA,NA,NA,NA,NA,NA
diazyu01,NA,NA,NA,NA,NA,NA
dibblro01,NA,NA,NA,NA,NA,NA
dibutpe01,1979,12,4,USA,FL,Hialeah
dickeal01,NA,NA,NA,NA,NA,NA
dickebi01,1993,11,12,USA,AR,Little Rock
dickebu01,1920,7,23,USA,MD,Baltimore
dickech01,NA,NA,NA,NA,NA,NA
dickeco01,NA,NA,NA,NA,NA,NA
dickege01,1938,7,9,USA,CA,Los Angeles
dickege02,1976,6,16,USA,AR,DeWitt
dickele01,1982,4,30,USA,AR,Atkins
dickepa01,NA,NA,NA,NA,NA,NA
dickera01,NA,NA,NA,NA,NA,NA
dickmem01,1981,4,27,USA,NY,New York
dicksbr01,NA,NA,NA,NA,NA,NA
dicksja01,NA,NA,NA,NA,NA,NA
dicksji01,NA,NA,NA,NA,NA,NA
dicksjo01,1997,11,4,USA,IL,Waukegan
dicksla01,NA,NA,NA,NA,NA,NA
dicksmu01,1989,9,21,USA,KS,Kansas City
dicksok01,NA,NA,NA,NA,NA,NA
dickswa01,1918,12,9,USA,OK,Ardmore
diddlha99,1900,2,5,USA,PA,Philadelphia
didiebo01,NA,NA,NA,NA,NA,NA
diehler01,1958,11,6,USA,FL,Miami
diehlge01,1986,8,24,USA,TN,Kingsport
diehlph01,NA,NA,NA,NA,NA,NA
diekmja01,NA,NA,NA,NA,NA,NA
dierich01,2012,11,23,USA,MO,St. Louis
dierkla01,NA,NA,NA,NA,NA,NA
dietrbi01,1978,6,20,USA,PA,Philadelphia
dietrde01,NA,NA,NA,NA,NA,NA
dietzdi01,2005,6,27,USA,GA,Clayton
dietzdu01,1972,10,29,USA,TX,Beaumont
dietzro01,2018,2,3,USA,NC,Charlotte
difanja01,2003,12,3,USA,MO,Crystal City
difelma01,NA,NA,NA,NA,NA,NA
difelmi01,NA,NA,NA,NA,NA,NA
difowi01,NA,NA,NA,NA,NA,NA
diggibe01,NA,NA,NA,NA,NA,NA
diggsre01,1978,10,30,USA,MD,Baltimore
dignast01,1881,7,11,USA,MA,Boston
dihigma99,1971,5,20,Cuba,NA,Cienfuegos
dilauja01,NA,NA,NA,NA,NA,NA
dillado01,2022,1,8,USA,SC,Greenwood
dillago01,NA,NA,NA,NA,NA,NA
dillapa01,1907,7,22,USA,CO,Denver
dillast01,NA,NA,NA,NA,NA,NA
dillati01,NA,NA,NA,NA,NA,NA
dillhpi01,1922,2,23,USA,MO,St. Louis
dillibo01,2009,11,7,USA,CA,Santa Clarita
dilliha01,1959,1,8,USA,OH,Cleveland
dillmbi01,NA,NA,NA,NA,NA,NA
dillojo01,NA,NA,NA,NA,NA,NA
dillojo02,NA,NA,NA,NA,NA,NA
dillopa01,1902,7,27,USA,MO,Mehlville
dillopo01,1931,9,12,USA,CA,Pasadena
dillost01,NA,NA,NA,NA,NA,NA
dilonmi01,NA,NA,NA,NA,NA,NA
dimagdo01,2009,5,8,USA,MA,Marion
dimagjo01,1999,3,8,USA,FL,Hollywood
dimagvi01,1986,10,3,USA,CA,North Hollywood
dimicfr01,NA,NA,NA,NA,NA,NA
dimmemi01,NA,NA,NA,NA,NA,NA
dinarle01,NA,NA,NA,NA,NA,NA
dineeke01,2015,11,21,USA,NV,Henderson
dingeva01,1990,10,4,USA,VA,Harrisonburg
dingmcr01,NA,NA,NA,NA,NA,NA
dinini01,NA,NA,NA,NA,NA,NA
dinkebr01,NA,NA,NA,NA,NA,NA
dinnebi01,1955,1,13,USA,NY,Syracuse
dioriro01,NA,NA,NA,NA,NA,NA
dipiebo01,2012,9,3,USA,WA,Yakima
dipinfr01,NA,NA,NA,NA,NA,NA
diplama01,NA,NA,NA,NA,NA,NA
dipotje01,NA,NA,NA,NA,NA,NA
dirksan01,NA,NA,NA,NA,NA,NA
disarga01,NA,NA,NA,NA,NA,NA
dischge01,1950,8,25,USA,SD,Rapid City
dishmgl01,NA,NA,NA,NA,NA,NA
distaal01,2009,7,13,USA,IL,Macomb
distebe01,NA,NA,NA,NA,NA,NA
distedu01,1967,2,12,USA,IN,Madison
ditmaar01,2021,6,11,USA,SC,Myrtle Beach
dittmja01,2014,5,31,USA,IA,Strawberry Point
divismo01,1955,12,19,USA,OH,Lakewood
dixonbr01,NA,NA,NA,NA,NA,NA
dixonke01,NA,NA,NA,NA,NA,NA
dixonle01,1984,4,11,USA,IL,Chicago
dixonso01,2011,11,19,USA,NC,Charlotte
dixonst01,NA,NA,NA,NA,NA,NA
dixonto01,NA,NA,NA,NA,NA,NA
dlugabr01,NA,NA,NA,NA,NA,NA
doakbi01,1954,11,26,USA,FL,Bradenton
doanewa01,1935,10,19,USA,PA,Coatesville
dobbeda01,NA,NA,NA,NA,NA,NA
dobbjo01,1991,7,31,USA,MI,Muskegon
dobbsgr01,NA,NA,NA,NA,NA,NA
dobbsjo01,1934,9,9,USA,NC,Charlotte
dobenra01,1980,4,21,USA,FL,Stuart
doberje01,1998,7,16,USA,MO,St. Louis
dobnara01,NA,NA,NA,NA,NA,NA
dobsoch01,2021,11,30,USA,MO,Kansas City
dobsojo01,1994,6,23,USA,FL,Jacksonville
dobsopa01,2006,11,22,USA,CA,San Diego
dobyla01,2003,6,18,USA,NJ,Montclair
dockige01,1997,1,22,USA,KS,Clyde
doddon01,1956,12,17,USA,OK,Carter
doddro01,NA,NA,NA,NA,NA,NA
doddto01,NA,NA,NA,NA,NA,NA
dodgejo01,1916,6,19,USA,AL,Mobile
dodgesa01,1966,4,5,USA,NY,Utica
dodsopa01,NA,NA,NA,NA,NA,NA
doefr01,1938,10,4,USA,MA,Quincy
doerrbo01,2017,11,13,USA,OR,Junction City
dohened01,1916,12,29,USA,MA,Medfield
doherjo01,NA,NA,NA,NA,NA,NA
doherjo02,NA,NA,NA,NA,NA,NA
dohmasc01,NA,NA,NA,NA,NA,NA
dohyky01,NA,NA,NA,NA,NA,NA
dolanbi01,1950,7,15,USA,IN,Indianapolis
dolanco01,1907,3,29,USA,KY,Louisville
dolanco02,1958,12,10,USA,IL,Chicago
dolanjo01,1948,5,4,USA,OH,Springfield
dolanjo02,1938,3,24,USA,NE,Omaha
dolanto01,1913,1,16,USA,MO,St. Louis
dolele01,1918,12,10,USA,NH,Concord
dolisra01,NA,NA,NA,NA,NA,NA
doljafr01,1948,1,23,USA,OH,Cleveland
dollar01,1978,4,28,USA,IL,Calumet City
dolsifr01,NA,NA,NA,NA,NA,NA
dominan01,NA,NA,NA,NA,NA,NA
dominch01,NA,NA,NA,NA,NA,NA
dominjo01,NA,NA,NA,NA,NA,NA
dominju01,NA,NA,NA,NA,NA,NA
dominma01,NA,NA,NA,NA,NA,NA
dominse01,NA,NA,NA,NA,NA,NA
donahde01,2008,3,6,USA,IL,Glenview
donahji01,1935,4,19,USA,IL,Lockport
donahji02,1913,7,19,USA,OH,Columbus
donahjo01,1949,10,3,USA,MA,Boston
donahpa01,1966,1,31,USA,OH,Springfield
